sentences,label
"Ki gila P: Saya Titisan JAYABAYA, RI hrs kembali ke UUD45! USIR CINA USER USER USER USER",3
"USER Mungkin perlu juga di ikuti agama lain katolik nusantara, budha nusantara, hindu nusantara. Terakhir syiah nusantara agar beda dengan syiah sesungguhnya di iran.agar liberal dan syiah mendapat pengakuan.'",0
USER Buang barang2 made in china lu orang.',0
"Gw ngerti kalo abang gw mau ngobrolin ini udah ngumpulin keberanian dulu sampe agak gemeter pas ngomonginnya. Bukannya gw mau ngejelekin status janda atau gimana, tapi di lingkaran pekerjaan ortu gw sangat menjungjung tinggi budaya timur.",0
"Dalam dua hari terakhir, Keuskupan Surabaya meminta saya untuk ikut mendampingi kaum muda Katolik. Mereka disiapin jadi kader #pemimpinmilenial'",0
USER Anjir covernya sama wkwk',0
Ganyang PKI ber IQ 200 URL,3
RT USER: Prabowo Subianto Gagal maju URL,3
"Dulu, seumur hidup gue gak pernah ngeliat kecoa terbang. Beberapa lama kemudian, untuk pertama kalinya gue liat kecoa terbang di depan mata gue. Dan semenjak itu gue jadi sering ngeliat kecoa terbang. Dan gue takut kalo mereka terbang. Bangke.'",0
Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0
RT USER USER USER USER Indeks demokrasi menurun pegimana dengan indeks Komunis/PKI dan Otoritarianisme?,3
Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US,3
"USER Saya ngeri om bud kalo si wowok jadi RI3.. bisa2 UU MD3 bakal ditanda-tanganin sama wowok.. wong yang paling gencar mau nge-sah-in MD3 si FZ.. bisa2 wowok kepilih.. bakalan disah-kan UU yang lain, dimana UU tersebut semakin menguatkan po",0
Yooa juga cantik banget edan.',0
Sitip gabisa balik kalo gini',0
Why the hell do people bother with other's religion sih heran mau orang teis mau ateis ya suka-suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras tapi aku juga gasuka teis garis keras like please know your fuggin,0
USER USER USER USER USER Silit bau jigong',0
"USER Medokan ndi? Ga ngerti aku yoan.\n\nMAKANE, mama ku macak budek nek aku jalok sangu \xf0\x9f\x98\xad'",0
"PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL",3
RT USER iya-iya hidup nabi jokowi as,3
"USER USER Emng ada mas? Ga usah lah jgn ikut2 kubu seberang, tanggapan kita soal pernyataan RG sebatas ngasih gambaran betapa inkonsistennya kaum amukan.; ; Klo teman non muslim yg ingin menuntut keadilan ats tindak hukum penistaan Agama, sy lb",0
"Sam Aliano Presiden, Seluruh Rakyat Indonesia Umrah Gratis",0
"Dah habis story time. Atok datang cerita pasal masa dia askar dulu perang dengan komunis. Pengalaman bom, tembak semua, tidur dalam hutan. Askar dulu. \xf0\x9f\x98\x83\xf0\x9f\x92\x95\n\nProud of you Atok! *Salute* \xf0\x9f\x92\x93'",0
"Dalam kesempatan tersebut, Presiden juga mengucapkan selamat kepada guru-guru yang hadir karena mereka telah bersertifikasi. Tercatat ada 500 guru yang hadir pada acara ini.'",0
RT USER USER HTI itu racun ini contoh orang yg keracunan HTI,3
USER Oohh taplak?',0
"FUCK YOU CEWE IBLIS LU TUH TOLOL, CUMAN GUE BOHONGIN DOANG! USER'",3
USER bodo yang penting mak bahagia',0
"Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya URL",3
Padahal bentar lagi ketemu kika tapi tetep ngobrol di semua platform sinting banget',0
"He bangsat, Jokowi 3 th jauh lebih baik dari rezim diktator dan rezim korup Mata lo buta apa? ? Gak bs memalak lg ? Gak bs mencuri?",3
RT USER DPR bubarkan saja gak ada gunanya utk bangsa. Pertahankan KPK,3
"USER Pas sd. gw dikatain cina gitu, ya sambil ketawa2 gt gw kesel bgt lah gilak ya, ya sebenernya gw ada keturunan cina dikit. tp kesel bgt ngata2innya sampe bnr bnr pen nangis dah. tp sekarang2 gue udh ga terlihat sipit ehehe.'",0
TIKET KA TAMBAHAN KELAS EKONOMI LUDES TERJUAL:,0
USER Politisi Songong !!!; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPresiden ; #2039GantiPre,3
Sebagian besar dari kelompok yg saat ini anti USER dulunya memusuhi Gus Dur... takfiri dan sok arabi,3
"USER USER USER Alhamdulillah sisturrr.\nTapi adik saya ini kristen, gimana dong? :(\n\nEh bentar, Ndre, lu kristen apa katolik?\nUSER'",0
USER USER Buktiin lah tolol',3
Ok kalo bgt kita usir minoritas umat budha di indonesia kita barter sama umat Islam nya. USER USER USER USER,3
seharian bedrest. gua pikir udah malem. ternyata baru setengah 7. bajingan :(',0
Alangkah indahnya USER di bubarkan URL,3
Kini aku tak ada beda dengan ampas.\nTapi ingat satu hal.bahwa akulah.\nYang buat kopimu begitu nikmat\n\n*Kultum senja',0
USER buzzer nya si zonk. gembel warnet nunggu kecyduk. digaji brp si?kl gede sini gw ajarin biar ip jadi anonim',0
RT USER USER tolol itu banyak yg bela penista agama walau sudah tersangka,3
Apapun Isunya Jokowi Sasarannya! URL,3
#Kopi dan Budaya Diskusi Kita,0
USER USER USER Cacat jugak',0
urut berduka atas matinya ketidak adilan dan kedzholiman rezim ini.,3
USER Pasukan nasi bungkus siap grak!!! \xf0\x9f\x98\x8,0
Xenoglossophobia\nadalah fobia atau\nketakutan akan bahasa asing.',0
"Kaka sukanya baca buku apa? Novel,sejarah,ekonomi, politik , budaya, teknologi atau yang lain....",0
Jika mgkn dpt kami menyampaikan kpd bpk USER bhw kekalahan kmrn krn adanya upaya penghalalan segala cara yg di lakukan oknum pendukung,3
"USER USER Stu lgi nich muncul anjing na yahudi israel d indonesia!!\n\nGilaaa... gila... cma d rezim ini, anjing2 na israel berani muncul terang2an d indonesia!!!'",3
USER Dia mana mau nete di boneka mampang :(',0
"USER untuk gw gak goblok:""&gt;'",0
"Mencatat poin-poin penting yang dijelaskan sang pengajar, ""Mereka tidak punya hak dan dianggap sebagai pelayan tanpa perasaan.""\n\n""Wah, dulu kejam juga ya. Tidak ada rasa peripenyihiran. Seram"" gumamnya\n\nKarena tidak banyak tahu mengenai materi hari i",0
USER USER Mampus lo kiri.. anda ini menteri bejat',3
USER Berani bayar brp lu ketek onta',3
"Kau tahu kenapa kebanyakan orang menganggap kecantikan seorang wanita lebih penting di banding perangai yang baik? Karena di dunia ini, lelaki bodoh lebih banyak jumlahnya di banding lelaki buta. *nasihat orang tua dulu'",0
"""Aku selalu percaya, keadaan asing hanya masalah waktu pasti akan kembali berada di sisi mereka lagi."" -Ryeowook'",0
USER USER Laporin juga Alisa Wahid yg menyamakan teroris Budha Myanmar dgn FPI,3
USER USER Woww 8 minggu dalam setahun liburnya ?? Asyikkk... TKI di Eropa rata rata cuma 5 minggu \xf0\x9f\x98\xa2 tanggal merah libur ngga?',0
"33. Presiden USER: Yang saya senang, ini merupakan kerja sama pemerintah Provinsi Jawa Barat, pemerintah pusat, dan swasta. Ini bisa bergabung dan pengerjaannya cepat sekali #JokowiSelesaikanKertajati",0
"USER USER USER USER Maksud saya, pendidikan jangan dibatasi. Helen Keller wanita bisu tuli dan buta bisa mendapatkan gelar sarjana &amp; berprestasi. Steven Hawking bisa tetap mengembangkan ilmu didalam kelumpuhannya. Tidak",0
USER goblok bgt dah anjing',3
"USER USER USER Matamu picek, itu kinerja lanjutan dari USER alias Ahok.'",3
USER CONGOR JANGAN SEMBARANGAN YA MBA.',3
"JUAL\nalbum NCT 2038 Empathy (Dream Ver.), second hand tapi 300% baru, CD belum pernah diplay, PC, gift card, dll lengkap, kondisi mulus tanpa cacat. Harga nego DM USER'",0
Prancis vs Belgia di babak pertama masih 0 - 0.\n\nAda sedikit persamaan dg bani cebong..\n\nApaan tuh?\n\nBani cebong/kacung otaknya juga 0 (kosong)!\n\n^_^\n\n# WorldCup2038 \n#GantiPresiden2039',3
"RT USER: Mahasiswi dipaksa ngemot kontol Dosen sebelumndi entot, demi mendapatkan nilai yg terbaik di kelasnya \xf0\x9f\x98\xae\nURL",0
"Gosip di buat oleh org iri,di sebarluaskan oleh org bodoh,dan di terima oleh para idiot'",0
"Allah SWT dungu & biadab memang bukan Tuhan, kurang kerjaaan, hobi mengurus masalah seputar cocok2 penis",3
"APBN 50 triliyun lebih untuk melanggengkan Solat & Mengaji harus dipangkas, Solat & Mengaji hilang tidak perlu BNPT",3
Sangsinya Pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto,3
jika ada sesuatu yang menimpa seorang mukmin pada tubuhnya sehingga membuatnya sakit maka allah akan menghapuskan dosadosa,0
RT USER: Enaknya ngentot ramai2 URL,0
USER Tai lu',3
hue mimpi gua buta asw amit2',0
"USER ""...beneran deh. Seru banget bisa membekukan memori gi- Hm? Halo? Ngeliatin apaan sih?""\n\nIa menengok ke belakangnya, tapi nihil. Hanya ada tanaman di sana. Jangan-jangan.... \n\n""ADA HANTU YA? SIAPA? KUNTI?!""'",0
Kan dah tak masal kena kutuk satu group. Hahaha kampang nye',0
"Klo bapaknya di bunuh PKI ,,,, biasanya anaknya bales dendam DAN SEHARUSNYA USIR KOMUNIS CINA BUKANNYA DI BUATKAN REKLAMASI.",3
"Kalian boleh tanya padaku ""kapan rabi?"", tapi jangan tanya aku ""kapan, Rabi?""\nAku bukan Yahudi'",0
"Kita terlalu sibuk membahas hal ""besar"" dlm agama hingga lupa kapan terakhir kali\n- membuang duri dari jalan\n- mengantar gulai ke tetangga\n- senyum ke orang asing\n- menuntun orang buta\n- mentraktir anak yatim\n- mendamaikan yg berselisih.\n\nTiap se",0
Apakah NU bisa BERHENTI mendungukan & membiadabkan bangsa? Fir'aun raja Mesih tak ada hubungan dengan Muhammad bejad,3
"USER Pak USER sbelum berani umumkan Muhammad Nabi Gadungan, Anda hrs dorong KPAI mlarang anak mengaji",3
USER USER hahahaha junjungan yg kau puja2 yg punya salah lalu kau tuding ulah ahokers? kau yg dungu\xe2\x80\xa6 penuh kebencian\xe2\x80\xa6 tiap manusia itu selalu punya kesalahan namun kau anggap junjunganmu itu spt dewa yg tidak pernah salah\xe2\x80\xa6 \nnyembah Tuh,3
"Jatim Anti Hoax, Deklarasi anti Hoax pilkada damai warga Sawahan",0
USER Dari jakarta utara yang baru di tutup sama gubernur baru itu loh :(,0
Perlombaan Seni Tari dan Vocal Bangun Semangat Kebersamaan |,0
"USER USER Kelakuan cebonk paling menjijikan, sutradaranya bego bikin setingan'",3
USER Cih najis',3
"RT USER: USER Iblis berpesta dalam amarah di dada manusia..Islam mengajarkan berdakwah dengan santun, lemah lembut dan penu\xe2\x80\xa6'",0
"USER Kristen stewart, seingetku :( \nSalah satu idolku jaman 2033 mungkin, sdh lupa ehhe'",0
"USER Aku bukanlah orang Nasrani, Aku bukanlah orang Yahudi, Aku bukanlah orang Majusi, dan Aku bukanlah orang Islam.Keluarlah, lampaui gagasan sempitmu tentang benar dan salah.Sehingga kita dapat bertemu pada\xe2\x80\x9cSuatu Ruang Murni\xe2\x80\x",0
MASY DUSUN DUA DESA PULHU DEKLARASI ANTI HOAX &amp; PILKADA 2038 DAMAI,0
USER USER mau gue bom otaknya tai gatau apa msh byk yg dek dekan blm baGI NEM ELAH WJDJIQKSKS',0
lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL,3
Bahagianya Cak Imin Selfie dengan Jokowi di Pesawat Presiden USER USER #JoinKalsel2039,0
USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,3
USER ditindas oleh presiden sendiri???. jika MUI tetap berkeras seperti ini maka MUI sendirilah yg memutuskan hubungan dg ummat.',3
"Sial Banget aKu Hari ini ! Udah Kena Copet , Sakit Mencret , Jalan Kepeleset , Kaki Lecet , Muka di jepret sama karet , ehh skarang status Sekarang Malah Di baca Sma Monyet .. !! wkwkwk'",0
USER USER USER USER Jaman rejim ini banyak temennya yg spt dia....jadi saling berebut.....makin lupa haram halalnya....malah mungkin gak tau itu haram..yg penting hidup enak...',0
USER MANA NEH PASUKAN CEBONG',3
USER USER USER Kyanya ijin pemerinth setempat yg goblog kasih ijin',3
"USER USER USER Tante vero di kejo 7 tahun, bukan hoaks tuh....kampret lu ya'",3
Sama,0
USER SAMAA!!! kaya tersentuh banget covernya dia :(( terus pas dia akhirnya gandeng si kristen wiig tuh kayaa finallyyyy he breaks out from his old self and conquer all his fear. Oiya kak coba tonton into the wild bagus juga! walaupun tragis ceritany,0
Agama tanpa ilmu adalah buta. Ilmu tanpa agama adalah lumpuh.',0
duh rindu gesekan kontol doi ke memek~',0
USER Tolong netizen ada yg tau ini hewan apa? Biar jadi viral kaya onta peramal sama gajah.',0
Apa cocok2 penis dgn 4 istri bukan prilaku seks NYIMPANG? USER MUI: LGBT dinilai sebagai perilaku seks menyimpang,3
USER Sudah bubarkan aja KPK itu. Berikan smua kewenangan KPK ke polisi dan kejaksaan .,3
"USER USER USER Eh cebong dongok, goblok, importir2 aja, jasa ya jasa aja nggak Ada negara importir yg maji, bukan gak Ada negara yg pndptn Dari jasa nggak maju, beda tolol!'",3
"Karna alasan ekonomi, Seorang kakek tega mencuri buku ekonomi milik cucunya",0
"Jangan kejang kejang ya Bong, ... keren, dewasa dan ngga malu maluin kan??",0
"USER Gak mampu mengundang Ulama kondang, jadi dibiatlah ulama2an utk membentuk opini masyarakat bhw ulama sdh satu suarang mendukung mukidi. Walaahh cara kuno sigunakan dasar cebong'",3
"USER Wah ide bagus noon, next saya kasih bunga bangkai ya. Pemberian gak boleh ditolak! :)'",0
himbauan untuk tola berita hoax dan siap mensukseskan pilkada diwilayah kota kediri:,0
USER TGB gak lebih baik dr moeldoko. Apalagi prof mahfud. Bakalan banyak yg jadi Cebong kampret/Ahoker kampret.',3
USER Lulus uec lagi ramai la cina x reti cakap melayu',0
"Jangan hanya #Salam2Periode; Tapi wujudkan #JokowiPresidenTerpilih2039; Insyaallah do'a seluruh rakyat negeri ini diizabah allah swt, kita harus berusaha dgn ihklas.; Untuk Indonesia hanya; #JokowiPilihanTerbaik2039",0
"USER USER Juga bani onta, kaum bumi datar, dll'",3
USER Muka lo aja burik bangsat. Gimana mau dapat ewean USER',3
"USER USER menurut saya ""men-sosialis-kan"" pendidikan bukan ide yg buruk, (istilah ""komunis"" tidak relevan). kalau pendidikan di buat kompetisi, ujung2nya yg duitnya banyak yg menang.reward n punishment hrsnya ttp ada meskipun kualitas se",0
"TOP,GD,SEUNGRI,DONGHAE,EUNHYUK,TIFFANY,TAEYEON,BOM,CL,D.O,KAI,CHANYEOL,HIMCHAN,LEO,L BIASED'",0
USER Ihh itu marahin cordi nunanya oppaa masa mau ambil2 guguk ku : ( kaya bencong aja dia ngambil2 punyaku-! \xf0\x9f\x98\xa2 .nda',0
Kaum fasis agama itu sdh mulai memainkan lagu kesukaannya : Ganyang PKI!,3
USER Dungu idiot permanen',3
USER kaya banci kali ya',3
SBY Yg ada korupsi berjemaah,3
USER jari tu dah kenapa? cacat eh?',0
Orang lain kalo bersin selalu normal. Gua bersin selalu bilang asu :( untung belum pernah ada yang salah paham',0
?AYO KITA VIRALKAN?; ; Sangat memalukan USER membuat pernyataan FITNAH!! ; terhadap USER !!; ; Warga Kampung Akuarium membantah pernyataan Gubernur DKI JKT Anies Baswedan yg menyebut 24 warga meninggal dunia krn tinggal di bekas penggusur,3
USER USER USER USER USER USER USER USER USER USER USER Sudahlah.. Loe Emang Bego.. krn Junjungan loe ngak sanggup lawan PT. FI.. krn sdh terlanjur jadi Babu,3
"2,Dan mereka (Yahudi dan Nasrani) berkata: ""Sekali-kali tidak akan masuk surga kecuali orang-orang (yang'",0
benderang bahwa pemerintah Jokowi diktator,3
"Barusan pas di Alfamart ada mobil mau keluar terus diparkirin kaya gini: ""yak banting kiri, kiri, terus kiri, kiri"". Hmmm tanpa disadari komunis telah menjalar ke dunia perparkiran sejak dahulu kala!!3!3 gimana atuh USER? :(('",0
"I like to read this kind of emotion discharged. You dont have to insult, dont have to use bad words, no need to be harsh. ; ; Kita melayu, beradab. Ikutlah budaya kita.; ; **kecuali penulis blog cinta sendu tak kesampaian mak nangis keluar anak mata.",0
Bang USER mantap kali lagu ini... sor kali aku ....,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0
USER Pas bgt Poto sama soulmatenya nasi kotak!\xf0\x9f\x98\x82. Tapi klo di sebut pasukan nasi kotak ga terima! Ya salaaaam....',3
"USER USER Seblum tanya agama om USER , saya boleh tanya, dah berapa lama Anda idiot? Dah berapa lama nyebur ke kolam? Kok butek banget sih?",3
USER Berarti telah terjadi penistaan agama ketika kitab suci dinyatakan sebagai fiksi?,0
USER USER Jablay emang lo ya',3
USER Cocot luh.',3
"Mana cebong2 yg koar2 ""Aku Indonesia"" URL",3
USER USER Nyebut cebong *auto reply* Dasar pinggiran koreng',3
Aung San Suu Kyi adalah Teroris Budha USER URL,3
Segera kita Kudeta Dan Revolusi lengserkan Rezim Jokowi sebelum Panglima dan Kapolri di ganti.. Jika TNI/Polri di pimpin nasakom bahaya..!!,3
USER Ah anjir favorit gue bgt',0
"USER Percaya Muhammad nabi silahkan, asal tak rugikan yg lain, karena ada bom, Negara Wajib ungkap siapa Muhammad",3
"Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor",3
USER Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia',3
RT USER: Janji Jokowi Janji ala Kompeni - Konser Iwan Fals Untukmu Indonesia URL lewat USER,3
Bangke. Gua udh bangun pagi malah masuk siang',0
"Aman Abdurrahman, seorang terpidana mati kasus terorisme saja mengatakan bahwa aksi terorisme (bom bunuh diri) itu bukan bagian dari jihad, apalagi mengajak istri dan anak-anak. Jadi masih mau jadi teroris? #TeorisTidakBerakal'",0
Usir Dubes Myanmar dr Negri ini. Ksh peringatan ummat Budha di neg kita agar mrk menghimbau utk menghentikan penyiksaan kpd umat Islam dsna.,3
"USER Emang gw sipit apah, perasaan belo'",0
USER USER USER Itu tanda nya 4 BUMN energi kita tersandera akibat dr modal divestasi dr bank asing.. mikir lah.. do you think US easily give us their share? Seriously ??',0
USER Hanya kecurangan yg bisa mengalahkan prabowo!!,3
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah,3
"USER Ini yg gue salute dr rejim skrg, konsisten! Kenceng di media Massa, kicep di dunia nyata. Ntab!'",0
"Sesama umat saling bermusuhan , antar umat diprovokasi, antar agama dibenturkan, smua hanya krn beda pilihan dan beda sikap politik. Waras ?",0
USER USER Menteri sih cuma berapa orang.. Mereka juga lebih kerja ketimbang yang di Senayan. Mending yg banyak Noh DPR yg kerjaannya cuma rapat sambil molor di ruang AC.',3
"Memang anak-anak Regina Ant (RA) ini cerdas-cerdas..\nSanking cerdasnya banyak yang menelan sistem mentah-mentah.. \nSehingga banyak yang salah menjalankan, karena salah penafsiran... \xf0\x9f\x98\x85\n# Regina Ant\n# oh.. anak, cucu, cicit, cocot saya rupanya mereka.. \xf0\x9f\x98\x82 ups.. \xf0\x9f\x99\x8a\xf0\x9f\x99\x8a'",0
"kenapa sih setiap jam2 tengah malem selalu laperrrr, gatau apa ini badan udh segede apann\nklo masih ada alm nyokap abis kali gua di ocehinn punya badan gembrot kyak gini hmmmmmmmmmm'",0
"Pak USER angkat pak USER jadi wapres, lengserkan pak JK. Ini baru keadilan",3
USER USER USER USER Bos saracen URL,3
USER USER Ju goblok bat kesel....',3
"Kalau udah sange gini, enak maininnya.\n\nKita sebagai cewe juga jangan jijik.\n\nJANGAN JIJIK.\n\nKan mau cipokan enak tanpa grepe.'",0
"USER ""Barangku yang besar semakin mengeras, menghujam keras kedalam belahan bongkahan yang berhutan lebat"", ""dan... seketika itu pula erangan keras memecah dari bibirmu. Erangan yang mampu membunuh 300 yahudi..""\n\n*korban stensil \xf0\x9f\x98\x82\",0
CC USER USER; WOYYYYYYYYYYYY BANGSAT ASU BADAK MONYET CONGOR LOE KOAR KOAR JOKOWI PRESIDEN NGUTANG WOY MONYET BANGSAT SEMENTARA LOE NUNGGAK GAK BAYAR LISTRIK BENER BENER BANGSAT LOE,3
